Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,24/03/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Kenya,KEN,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,,,,,6835999300,7077999100,8189998000,8884002000,9656399000,10266999000,11549199000,13534799000,15371200000,17789999900,22745800000,25055603100,28871400000,35924601000,45012000000,47458600000,57325800000,64024000000,72914600000,79983000000,90507800000,1.01847E+11,1.17472E+11,1.3786E+11,1.56286E+11,1.90518E+11,2.06641E+11,2.27047E+11,2.64227E+11,3.17653E+11,3.88095E+11,4.92814E+11,7.31025E+11,8.30834E+11,9.41306E+11,9.96303E+11,1.07197E+12,1.16646E+12,1.14751E+12,1.26457E+12,1.40619E+12,1.56338E+12,2.03358E+12,2.36522E+12,2.74662E+12,3.441E+12,3.851E+12,4.603E+12,5.228E+12,5.882E+12,6.77E+12,7.59663E+12,8.22935E+12,9.40906E+12,1.01648E+13,1.11525E+13,1.16332E+13,1.2994E+13,1.44279E+13,1.58977E+13
Kenya,KEN,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,5.65791E+11,5.76611E+11,6.18868E+11,6.22849E+11,6.82786E+11,7.20852E+11,7.74864E+11,8.17497E+11,7.92884E+11,8.31675E+11,7.73959E+11,1.07043E+12,1.20181E+12,1.14466E+12,1.3016E+12,1.30959E+12,1.27589E+12,1.39511E+12,1.59742E+12,1.66787E+12,1.70854E+12,1.63799E+12,1.67193E+12,1.66186E+12,1.76136E+12,1.6732E+12,1.94243E+12,2.08692E+12,2.23386E+12,2.34552E+12,2.36174E+12,2.4353E+12,2.46335E+12,2.47678E+12,2.69057E+12,3.03426E+12,3.11408E+12,3.20793E+12,3.34881E+12,3.44681E+12,3.42265E+12,3.55663E+12,3.59137E+12,3.69349E+12,3.77109E+12,3.96823E+12,4.28585E+12,4.53054E+12,4.52941E+12,4.767E+12,5.008E+12,5.24E+12,5.532E+12,5.807E+12,6.048E+12,6.46182E+12,6.76001E+12,7.10464E+12,7.4636E+12,7.84369E+12,7.77741E+12,8.25607E+12,8.57363E+12,9.06348E+12
Kenya,KEN,Final consumption expenditure (current US$),NE.CON.TOTL.CD,655619611.8,659917610,725171555.9,778245534.7,826559557.4,847279521.1,929879348,995119882,1080575428,1154859398,1225699370,1469551272,1681679327,1893391868,2419479032,2820843875,2747173737,3274306804,4243546995,5218245828,5945133189,5505831557,5269782761,4757405185,5052626029,4644382705,5664025719,6442180044,6679942075,7201479531,6946362915,6544481584,6812463928,4463727625,5544912736,7608376640,10991866619,12160371200,13240462043,12165235619,11859817158,12407249714,12581394220,14196627401,15030590928,17384944610,23392433666,28597558439,32665142038,36430861516,38948343239,41571534624,49331830523,54480296693,59962127411,61876693046,66598264356,74036343969,82477038313,89932515615,89501664525,96147588658,1.00602E+11,96007881048
Kenya,KEN,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,,-2.460617879,3.937445183,-3.690233693,2.793628842,3.714290502,3.695030766,1.228679927,-13.08455767,-0.9454314,-12.93900173,39.77748699,9.272539772,-9.738681936,11.12729094,-5.163222112,-8.188106261,4.959321241,10.53304454,0.467809447,-1.077670859,-7.122323299,-0.466449126,-6.727837462,4.034548706,-10.1537647,14.82844742,4.907747077,4.731115978,2.28533865,-3.662379603,-0.861951521,-4.007806524,-4.423904379,-1.091391168,10.80967854,-0.18703127,1.022289484,1.73123676,1.139342398,-3.339657989,0.932040684,-2.280086086,-0.902420754,-0.711153151,3.245268896,6.625922721,2.161149875,-4.45789997,1.476568706,1.967672183,2.095530757,1.670861529,3.606724839,1.800498629,3.469208547,2.221956864,2.654183816,2.624317927,2.958992913,-3.42974835,4.189648722,1.116250838,4.050601954
Kenya,KEN,Households and NPISHs Final consumption expenditure (constant 2015 US$),NE.CON.PRVT.KD,5611098126,5681034996,6135017884,6142610200,6567106190,7087720381,7648489857,8055771804,7284079696,7503903949,6789221497,9840481616,11133442255,10402200164,11957889565,11723632901,11118944391,12064349040,13802096249,14355567706,14713203473,14162677407,14610049378,14134139854,15255220635,14214712623,16917467690,18384860850,19945917403,21129898618,21068569062,21574783375,21354664583,21024977291,21408139769,24405433805,25039674393,25996455110,27186490237,28300859641,28192460904,29361807314,29609420847,30261621729,30993937125,32998138278,36273161111,38194116212,37613941795,39340070136,41295152409,43336067563,45224390930,48028265019,50050106200,52952688102,55337606180,58054934977,60800792715,63841380537,62873319165,66764304832,68820317035,73042083549
Kenya,KEN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,10.95914958,12.02860488,11.60011948,11.47088055,13.84917666,14.84287734,13.72926019,14.12994094,15.20731606,16.43467409,16.25746516,17.98028781,17.63220834,16.45223728,17.03591968,18.32539901,17.4601025,17.20522609,19.51476536,19.19577719,19.80337526,18.58875129,18.43303278,18.42165438,17.38183334,17.46029227,18.31956697,18.56875563,18.40578922,18.05660779,18.6424309,16.77134566,15.68227259,14.47996549,15.15492631,14.84292105,15.18056739,15.53615219,16.24996092,15.75329665,15.05429226,15.97291175,17.07799991,18.13131858,17.86006596,17.38021155,14.3469988,14.62961147,15.67397942,13.55459479,12.95297182,12.68464202,12.27137742,11.842626,11.74249459,12.72668008,12.60976863,12.33507902,12.3486894,12.17079729,12.47765997,12.1468578,12.2133041,11.91511758
Kenya,KEN,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,619400000,681300000,719300000,759200000,988000000,1058000000,1142000000,1244000000,1470000000,1712000000,1862000000,2284000000,2654000000,2890000000,3614000000,4386001000,5076001000,6400000000,8000000000,8946000000,10676000000,11528000000,12948800000,14662200000,15512000000,17602000000,21518200000,24354000000,27292800000,30769200000,36620000000,37606400000,41475200000,48306800000,60719400000,69056800000,1.04442E+11,1.19677E+11,1.38256E+11,1.42871E+11,1.45701E+11,1.62959E+11,1.76821E+11,2.05207E+11,2.27596E+11,2.46056E+11,2.67147E+11,3.14734E+11,3.89194E+11,4.44E+11,4.66E+11,5.28E+11,5.85E+11,6.29E+11,7.05E+11,8.76145E+11,9.57594E+11,1.04643E+12,1.15341E+12,1.24601E+12,1.33699E+12,1.46098E+12,1.64753E+12,1.80023E+12
Kenya,KEN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.327317764,0.11299435,0.077319588,0.206489676,0.58988764,0.990334781,1.133268482,1.304993715,1.218342887,1.080069124,1.057483259,1.227715064,1.541811847,1.659278024,1.777002556,1.878902554,2.484742978,3.740175541,5.199292155,5.501605847,4.515319835,4.225324839,4.572783179,4.195233924,3.476912474,2.375757456,2.50357532,3.133743491,2.945553395,2.740851686,2.888214958,2.35425809,1.900746762,1.837741595,1.641252808,1.646716231,1.417954703,1.340638598,1.220122519,1.186974148,1.313742032,1.504754902,1.632407811,1.650099843,1.614194237,1.690587014,1.45517741,1.54791228,1.615850294,1.365075717,1.369985258,1.379743046,1.48957729,1.395396508,1.199433367,1.203169408,1.247309801,1.237594001,1.207385368,1.112571179,1.108434196,1.077200252,1.0102052,0.905816835
Kenya,KEN,"Armed forces personnel, total",MS.MIL.TOTL.P1,,,,,,,,,,,,,,,,,,,,,,,,,,13700,,,,20000,20000,20000,24000,24000,22000,29200,29200,29200,29200,29200,27200,29400,29400,29100,29000,29000,,29000,29000,29120,29120,29100,29100,29100,29100,29100,29100,29000,29100,29000,24000,,,
Kenya,KEN,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52,,,2.59,,2.43,,2.812079,,3.331295,,2.81,,,,,
Kenya,KEN,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,,,2.23,,2.08,,1.957639,,3.168623,,2.65,,,,,
Kenya,KEN,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.89394,,,,,,19.8228,,,,25.1738,,,,
Kenya,KEN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0150825,0.0480246,0.0466317,0.00837109,0.0450396,0.0165054,0.126628,0.123833,0.164813,0.221085,0.286921,0.27566,0.586008,0.739931,0.959289,1.29112,1.48254,1.91373,2.38883
Kenya,KEN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004461439,0.004576275,0.007614676,0.008478944,0.010233296,0.023857485,0.03691479,0.079282155,0.412957432,1.886772102,3.621502166,4.711047036,7.31825995,12.86713923,19.8788531,29.83798266,41.60465635,47.97429887,60.14006827,65.86296741,70.28287597,71.06121963,73.38263833,80.50105901,81.39149513,87.47035459,99.09540718,107.0734925,118.1263492,122.7902388,121.6735548,
Kenya,KEN,Rail lines (total route-km),IS.RRS.TOTL.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2740,2778,2634,2634,2634,2634,2634,2634,2634,1917,,,,,,,,,,,,,,,,,,,
Kenya,KEN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,9.399999619,9.199999809,8.5,17,19,15.69999981,17.89999962,14.19999981,22.10000038,18.5,18,19.10000038,23.39999962,30.29999924,31.5,30.39999962,39.29999924,54.29999924,55.20000076,47.70000076,52.20000076,39.20000076,51,56.09999847,57.20000076,52.79999924,47.79999924,50.79999924,53.90000153,65.59999847,77.045,92.732,118.382,141.539,193.459,253.163,301.219,298.083,295.183,271.562,279.9909028,191.1606554,234.5685431,258.081012,248.56658,233.1047919,257.5769358,275.5122768,295.0477604,320.9525546,113.06282,299.58742,,
Kenya,KEN,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0625,66.775,68.69375,68.4875,70.775,64.3625,62.075,63.00625,61.7875,67.95625,66.09375,68.775,69.38125,68.55625,61.43125,66.1875,76.6,74.0125,84.38125
Kenya,KEN,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3.5,3.5,3.5
Kenya,KEN,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Kenya,KEN,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.5,3,3,3.5,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Kenya,KEN,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.5
Kenya,KEN,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,3.5
Kenya,KEN,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,3.5,3.5,3.5,3.5,3.5,4,3.5,4,4,4,4,4
Kenya,KEN,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,96,75,76,100,122,98,107,108,55,65,,20,,37,,,38,40,34,30,,,49,73,53,59,41,91,89,123,120,122,136,114,75,56,59,43,42,41,35,37,,
Kenya,KEN,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,Procedures to build a warehouse (number),IC.WRH.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,8,13,13,14,15,15,17,17,16,16,16,,,,
Kenya,KEN,Tax payments (number),IC.TAX.PAYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,52,51,51,51,51,51,51,51,40,41,41,36,35,24,,,,
Kenya,KEN,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3,,,,,,17.4,,,,,20.9,,,,,
Kenya,KEN,Start-up procedures to register a business (number),IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,15,15,14,15,15,14,14,13,13,13,13,9,7,7,7,,,,
Kenya,KEN,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.6,53.7,61.6,58.8,58.1,49.2,52.8,55.2,53.5,47.5,44.5,54.1,43.6,28.2,26.3,24.9,22.4,,,,
Kenya,KEN,Time required to register property (days),IC.PRP.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,72,72,72,72,72,72,72,72,72,72,61,61,61,49,43.5,,,,
Kenya,KEN,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.82608604,,21.73913002,,17.39130402,,33.51351166,26.48648643,29.35323334,31.86274529,33.33333206,28.64077759,32.52427292,35.88516617,38.75598145,33.175354,29.85782051,29.85782051,29.32692337,28.09523773,28.09523773,30.47619057,32.38095093,30.47619057,22.38095284,24.76190567,26.41509438,25.94339561
Kenya,KEN,Rule of Law: Standard Error,RL.STD.ERR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212429106,,0.221403405,,0.183204845,,0.192718953,0.184147105,0.166906685,0.145315334,0.139509484,0.140576944,0.137770161,0.134718969,0.131937191,0.126085386,0.129535437,0.129100755,0.140564188,0.140383229,0.152743205,0.143563092,0.138113201,0.139839634,0.135713309,0.142742857,0.14628832,0.145613819
Kenya,KEN,Rule of Law: Number of Sources,RL.NO.SRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6,,6,,9,11,13,14,17,17,17,17,17,18,18,18,16,16,15,15,15,15,14,14,14,14
Kenya,KEN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.80850983,,33.51063919,,30.15872955,,26.45502663,23.61808968,25.24271774,23.30097008,25.12077332,18.35748863,15.86538506,16.11374474,22.27488136,19.9052124,18.00947952,20.37914658,13.80952358,17.61904716,13.80952358,18.09523773,18.39622688,19.81132126,23.58490562,23.58490562,25.47169876,23.69668198
Kenya,KEN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.656428635,,-0.907693863,,-1.068352699,,-1.18801403,-1.263868928,-1.087354779,-1.250505924,-1.126983285,-1.305442214,-1.393615365,-1.425580621,-1.165523529,-1.244790792,-1.323441267,-1.166930914,-1.282247186,-1.241347909,-1.354456544,-1.12843883,-1.179712296,-1.105763435,-1.007240057,-1.032437444,-0.947280884,-0.937771916
Kenya,KEN,Coverage of social insurance programs in 2nd quintile (% of population),per_si_allsi.cov_q2_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.689105335,,,,,,,,,,0.746601365,,,,,,,,
Kenya,KEN,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.45405791,,,,,,,,,,5.649145224,,,,,,,,
Kenya,KEN,Coverage of social safety net programs in 2nd quintile (% of population),per_sa_allsa.cov_q2_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.08616279,,,,,,,,,,27.92779794,,,,,,,,
Kenya,KEN,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.009061378,,,,,,,,,,5.988364071,,,,,,,,
Kenya,KEN,Coverage of unemployment benefits and ALMP in 2nd quintile (% of population),per_lm_alllm.cov_q2_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.662485854,5.371443906,6.638517797,9.412994701,11.81716595,11.67335684,12.34620103,13.43489116,14.11887879,14.60991602,15.54312033,15.98336043,16.04240576,17.22603141,18.72702464,19.98041625,22.15366757,23.64121113,28.74121742,31.50724045,32.22683075,35.62132645,36.56151344,37.90646808,39.2626375,40.57186588,41.5521651,43.65147018,43.28262329,43.26184845,43.22018814,42.42796707,42.29324718,43.73735237
Kenya,KEN,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,7.14286,7.14286,7.14286,7.14286,7.14286,7.14286,7.14286,7.14286,7.14286,7.14286,7.14286,7.14286,7.14286,7.001192,7.14286,7.343193,8.367145,8.276561,7.729383,7.475309,7.420187,9.047498,10.922325,13.311517,14.413875,16.432117,16.225742,16.454492,17.7471,20.572467,22.914767,27.507867,32.216833,58.001333,56.050575,51.429833,57.114867,58.731842,60.3667,70.326217,76.175542,78.5631,78.749142,75.9355,79.1738,75.554109,72.100835,67.3176,69.1753,77.352,79.233152,88.81077,84.529602,86.122879,87.922164,98.178453,101.504369,103.410005,101.301574,101.991298,106.45078,109.637747,117.865989,139.846384
Kenya,KEN,Net secondary income (Net current transfers from abroad) (current US$),NY.TRF.NCTR.CD,,,,,,0,0,9699994.12,10100001.96,10699999.72,10900003.64,10599997.76,21000005.6,19052069.99,27699996.92,13599996.62,11999995.22,31399998.14,47599983.08,124400021.5,26700014.43,98600021.8,83299810.25,63399919.03,61200107.54,81399913.35,57699851.26,72000035.01,88700001.69,267167199.7,371094382.1,349087761,281980094.1,240867964.2,145956991.5,404399477.6,446152797.7,516146020.1,475045323,564098259.4,860230976.8,718618664.5,576733039.2,609137011,1002002531,1635000421,1784903046,2108378789,2331236728,2299268280,2327220303,3102056203,2809642946,3075895779,3525849724,3452902237,3234197732,4452762574,5004833390,5283617432,4951659349,6118540542,6522322568,6990491796
Kenya,KEN,Net primary income (Net income from abroad) (constant LCU),NY.GSR.NFCY.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,,,,,,,,,,,,,,,,12.61699253,18.17243517,26.23189027,18.86079333,14.78400908,17.82404265,20.31548398,16.82974227,20.935497,18.55526151,24.82154196,21.94148889,18.92244209,20.99596218,15.04062434,19.83815949,20.30258242,15.80717878,39.63862778,35.60314885,24.69173339,16.79572658,16.487201,16.40983676,18.73763263,13.01345542,9.88896864,8.612745016,9.581505097,12.06749882,13.87728373,16.10494521,16.73740953,15.41845531,7.584531623,8.108306911,7.295998227,7.302958117,5.6744122,6.839823268,7.550177449,14.14643568,13.53440891,14.68972641,14.30010336,15.43452773,16.77435217,16.5140789,16.14145927
Kenya,KEN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690,1710,1680,1660,1700,1780,1850,1850,1880,1890,1890,1940,1930,1960,2050,2190,2320,2470,2460,2170,2310,2460,2530,2750,2980,3320,3860,4100,4350,4610,4760,5260,5790,6200
Kenya,KEN,GNI per capita (current LCU),NY.GNP.PCAP.CN,710.0430171,688.8279582,727.2773706,744.1841193,771.3347081,743.4075834,830.6394153,843.5319769,892.0715464,934.9176737,993.0368585,1062.61817,1213.234647,1333.565496,1567.880123,1720.857576,1997.737688,2487.253919,2647.959994,2905.797758,3262.702224,3618.611642,3921.21822,4317.834558,4661.381873,5071.010206,5706.689904,6138.41658,6674.357652,7477.094875,8214.532611,9048.031207,10378.4147,12450.4662,14709.65209,16870.51437,24688.7987,27051.66773,29180.43733,30093.11462,31261.76614,31899.41284,31437.45792,33256.97011,36387.01434,39536.20138,50319.41246,56305.16746,63277.19711,70782.29393,75907.37441,87156.34082,96661.65493,104328.824,115660.0067,131760.3507,155620.2785,169153.3636,183229.5754,196747.9452,203823.7149,222852.4964,244822.5897,268254.7606
Kenya,KEN,GNI (constant LCU),NY.GNP.MKTP.KN,,,,,7.07147E+11,7.24331E+11,8.2818E+11,8.54505E+11,9.25735E+11,1.01167E+12,9.67837E+11,1.18309E+12,1.38264E+12,1.4299E+12,1.49846E+12,1.52164E+12,1.53462E+12,1.68529E+12,1.80445E+12,1.94128E+12,2.06441E+12,2.14386E+12,2.16328E+12,2.20592E+12,2.24096E+12,2.3384E+12,2.50509E+12,2.65088E+12,2.80671E+12,2.96518E+12,3.05489E+12,3.08562E+12,3.06639E+12,3.01408E+12,3.12245E+12,3.31074E+12,3.50326E+12,3.53756E+12,3.66728E+12,3.73715E+12,3.77111E+12,3.91039E+12,3.93899E+12,4.04757E+12,4.26365E+12,4.54991E+12,4.83346E+12,5.15614E+12,5.18554E+12,4.67117E+12,5.09622E+12,5.48705E+12,5.68475E+12,5.85731E+12,6.17736E+12,6.57183E+12,7.49151E+12,7.7354E+12,8.20518E+12,8.61701E+12,8.67427E+12,9.26414E+12,9.70189E+12,1.02196E+13
Kenya,KEN,GNI (current LCU),NY.GNP.MKTP.CN,5463999000,5502199300,6035898900,6420799000,6921599000,6941998000,8072001000,8528999900,9383542700,10227714200,11289628500,12527103600,14808814900,16849380000,20492315500,23251661400,27883669500,35888136600,39544968200,44925568600,52263461800,60074406500,67469166900,77057690400,86305047200,97372361500,1.13573E+11,1.2655E+11,1.42539E+11,1.65382E+11,1.88052E+11,2.13954E+11,2.53051E+11,3.12721E+11,3.80349E+11,4.48785E+11,6.75096E+11,7.602E+11,8.42966E+11,8.94771E+11,9.57951E+11,1.00863E+12,1.0258E+12,1.11917E+12,1.26312E+12,1.41526E+12,1.85699E+12,2.14164E+12,2.48087E+12,2.86023E+12,3.15764E+12,3.72667E+12,4.24232E+12,4.69342E+12,5.32631E+12,6.2044E+12,7.49151E+12,8.32197E+12,9.19943E+12,1.00741E+13,1.06431E+13,1.186E+13,1.32822E+13,1.4845E+13
Kenya,KEN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,17.14290016,16.77788933,16.46561083,16.0096611,17.24136848,15.09538864,20.14910794,19.26394821,20.15229041,20.81214361,23.5584902,17.36625783,20.19665161,24.53603552,18.53492976,13.45366007,20.93422881,27.14662079,19.98946203,16.29903013,18.17102882,19.6755676,18.06393937,20.43406263,18.39332337,24.29736261,21.75816149,19.17795477,20.0522134,13.05831256,18.96789572,19.71427848,17.01347653,22.3940681,22.42868644,15.8953428,8.749880087,7.284311702,6.056030019,5.666673757,6.654936178,4.456779462,4.30752975,4.749501229,6.615246141,7.220399442,9.421221122,10.51572757,8.998460769,13.97106277,14.2213068,11.30360162,12.52710454,11.66041148,12.1894589,11.75656205,10.98290981,9.751959003,10.54840275,10.40653848,11.08297006,12.35699008,12.09885333,11.13556558
Kenya,KEN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016638219,0.028812387,0.023087818,0.025194778,0.022527367,0.007663308,0.006587072,0,0.001469744,0.002842493,0,0,,
Kenya,KEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-11.15136044,5.348567185,4.634675891,0.922365578,-1.973170832,10.24537837,-0.658711109,3.796701712,3.805816644,-8.254067592,17.82006563,13.081004,2.302880239,0.600157427,-2.414863098,-1.109898174,5.879410243,3.295031676,3.950201452,1.915064139,0.128998106,-2.060713125,-2.325186756,-1.918937173,0.569650556,3.408459452,2.265861132,2.522596964,1.0826542,0.668332503,-1.795559755,-3.793704371,-2.582334536,-0.304212273,1.483737424,1.319006267,-2.23366308,0.478811112,-0.60325755,-2.386106933,0.575576747,-2.56736281,-0.194798007,1.891135133,2.702441032,3.277154575,3.669786662,-2.758864564,0.232598395,4.968112999,2.26952219,1.876707539,1.263311291,2.592183533,2.655893528,1.937947956,1.604751834,3.524047815,3.070047694,-2.210321712,5.565136516,2.862812765,3.483358455
Kenya,KEN,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
